Time,Passenger_Vehicle_xctr,Passenger_Vehicle_yctr,Passenger_Vehicle_zctr,Passenger_Vehicle_xlen,Passenger_Vehicle_ylen,Passenger_Vehicle_zlen,Passenger_Vehicle_xrot,Passenger_Vehicle_yrot,Passenger_Vehicle_zrot,Passenger_Vehicle_xctr,Passenger_Vehicle_yctr,Passenger_Vehicle_zctr,Passenger_Vehicle_xlen,Passenger_Vehicle_ylen,Passenger_Vehicle_zlen,Passenger_Vehicle_xrot,Passenger_Vehicle_yrot,Passenger_Vehicle_zrot,VRU_Child_xctr,VRU_Child_yctr,VRU_Child_zctr,VRU_Child_xlen,VRU_Child_ylen,VRU_Child_zlen,VRU_Child_xrot,VRU_Child_yrot,VRU_Child_zrot,VRU_Adult_Using_Manual_Scooter_xctr,VRU_Adult_Using_Manual_Scooter_yctr,VRU_Adult_Using_Manual_Scooter_zctr,VRU_Adult_Using_Manual_Scooter_xlen,VRU_Adult_Using_Manual_Scooter_ylen,VRU_Adult_Using_Manual_Scooter_zlen,VRU_Adult_Using_Manual_Scooter_xrot,VRU_Adult_Using_Manual_Scooter_yrot,VRU_Adult_Using_Manual_Scooter_zrot
1700412355.895553,,,,,,,,,,14.90650416,-12.06192501,-3.535139441,2.381792019,5.325807254,1.875513315,0.0,0.0,45.43736861,6.792766887,-8.98230924,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412355.995753,,,,,,,,,,14.82827083,-12.02469693,-3.535139441,2.381792019,5.325807254,1.875513315,0.0,0.0,45.43736861,6.75837181,-9.058916458,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412356.09606,,,,,,,,,,14.75003751,-11.98746885,-3.535139441,2.381792019,5.325807254,1.875513315,0.0,0.0,45.43736861,6.723976734,-9.135523676,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412356.196143,,,,,,,,,,14.67180418,-11.95024077,-3.535139441,2.381792019,5.325807254,1.875513315,0.0,0.0,45.43736861,6.689581658,-9.212130894,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412356.296442,,,,,,,,,,14.59357086,-11.91301269,-3.535139441,2.381792019,5.325807254,1.875513315,0.0,0.0,45.43736861,6.655186581,-9.288738112,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412356.397098,,,,,,,,,,14.62323582,-11.94222818,-3.535139441,2.381792019,5.242535305,1.875513315,0.0,0.0,45.43736861,6.620791505,-9.365345329,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412356.496735,,,,,,,,,,14.65290078,-11.97144366,-3.535139441,2.381792019,5.159263355,1.875513315,0.0,0.0,45.43736861,6.586396429,-9.441952547,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412356.596987,,,,,,,,,,14.68256573,-12.00065915,-3.535139441,2.381792019,5.075991406,1.875513315,0.0,0.0,45.43736861,6.552001353,-9.518559765,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412356.697787,,,,,,,,,,14.71223069,-12.02987463,-3.535139441,2.381792019,4.992719456,1.875513315,0.0,0.0,45.43736861,6.517606276,-9.595166983,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412356.797987,,,,,,,,,,14.74189565,-12.05909012,-3.535139441,2.381792019,4.909447507,1.875513315,0.0,0.0,45.43736861,6.4832112,-9.671774201,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412356.898049,,,,,,,,,,14.77156061,-12.0883056,-3.535139441,2.381792019,4.826175557,1.875513315,0.0,0.0,45.43736861,6.448816124,-9.748381418,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.26483349,-0.826141491,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412356.997725,,,,,,,,,,14.80122557,-12.11752109,-3.535139441,2.381792019,4.742903608,1.875513315,0.0,0.0,45.43736861,6.414421047,-9.824988636,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.27043753,-0.749552489,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412357.09791,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,6.36930134,-9.925482533,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.27604156,-0.672963487,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412357.198108,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,6.324181633,-10.02597643,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.2816456,-0.596374486,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412357.298304,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,6.279061926,-10.12647033,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.28724963,-0.519785484,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412357.398501,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,6.233942218,-10.22696422,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.29285367,-0.443196482,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412357.498698,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,6.188822511,-10.32745812,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.2984577,-0.366607481,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412357.598894,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,6.143702804,-10.42795202,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.30406174,-0.290018479,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412357.699089,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,6.098583096,-10.52844591,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.30966577,-0.213429477,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412357.799288,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,6.053463389,-10.62893981,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.31526981,-0.136840476,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412357.899488,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,6.008343682,-10.72943371,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,155.8208935,12.32087384,-0.060251474,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412357.999689,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.931668097,-10.77140431,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,153.7388052,12.32647788,0.016337528,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412358.099877,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.854992511,-10.81337491,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,151.656717,12.33208191,0.092926529,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412358.200075,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.778316926,-10.85534551,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,149.5746287,12.33768595,0.169515531,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412358.30027,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.701641341,-10.89731611,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,147.4925404,12.34328998,0.246104533,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412358.400468,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.624965755,-10.93928671,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,145.4104521,12.34889402,0.322693535,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412358.500663,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.54829017,-10.98125731,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,143.3283638,12.35449805,0.399282536,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412358.60086,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.471614585,-11.02322791,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,141.2462755,12.36010209,0.475871538,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412358.701056,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.394939,-11.06519852,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,139.1641873,12.35108881,0.519089029,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412358.801258,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.318263414,-11.10716912,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,137.082099,12.34207554,0.562306519,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412358.901451,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.241587829,-11.14913972,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,135.0000107,12.33306226,0.60552401,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412359.001652,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.196728418,-11.19996834,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,135.8476097,12.32404898,0.6487415,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412359.101841,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.151869006,-11.25079697,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,136.6952087,12.31503571,0.691958991,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412359.202038,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.107009595,-11.3016256,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,137.5428077,12.30602243,0.735176481,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412359.302236,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.062150183,-11.35245423,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,138.3904067,12.29700915,0.778393972,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412359.402437,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,5.017290772,-11.40328285,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,139.2380057,12.28799588,0.821611462,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412359.50263,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.97243136,-11.45411148,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,140.0856047,12.2789826,0.864828953,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412359.60283,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.927571949,-11.50494011,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,140.9332037,12.26996932,0.908046444,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412359.703025,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.882712537,-11.55576874,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,141.7808026,12.26095605,0.951263934,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412359.803225,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.837853126,-11.60659736,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,142.6284016,12.25194277,0.994481425,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412359.903416,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.792993715,-11.65742599,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,143.4760006,12.24292949,1.037698915,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412360.003611,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.748134303,-11.70825462,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,144.3235996,12.23391622,1.080916406,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412360.103807,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.675024287,-11.81008646,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,144.3235996,12.22490294,1.124133896,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412360.204006,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.601914271,-11.91191829,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,144.3235996,12.21588967,1.167351387,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412360.304204,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.528804256,-12.01375013,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,144.3235996,12.20687639,1.210568878,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412360.404397,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.446618964,-12.07439406,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,145.9198646,12.19786311,1.253786368,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412360.504594,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.364433673,-12.13503798,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,147.5161295,12.18884984,1.297003859,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412360.604788,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.282248381,-12.19568191,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,149.1123944,12.17983656,1.340221349,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412360.705001,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.20006309,-12.25632583,-4.233865911,0.708241659,0.766924837,0.918802868,0,0,150.7086593,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412360.805191,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.235367428,-12.30637232,-4.282796941,0.708241659,0.767420605,0.918802868,0,0,150.598384,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412360.90538,,,,,,,,,,14.83089053,-12.14673657,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.43736861,4.270671765,-12.35641882,-4.33172797,0.708241659,0.767916372,0.918802868,0,0,150.4881087,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412361.005575,,,,,,,,,,14.81779386,-12.13383834,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.56613962,4.305976103,-12.40646531,-4.380658999,0.708241659,0.768412139,0.918802868,0,0,150.3778334,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412361.105772,,,,,,,,,,14.80469719,-12.12094011,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.69491064,4.341280441,-12.4565118,-4.429590029,0.708241659,0.768907907,0.918802868,0,0,150.2675581,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412361.205972,,,,,,,,,,14.79160053,-12.10804188,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.82368165,4.376584778,-12.5065583,-4.478521058,0.708241659,0.769403674,0.918802868,0,0,150.1572828,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412361.306167,,,,,,,,,,14.77850386,-12.09514365,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,45.95245267,4.411889116,-12.55660479,-4.527452088,0.708241659,0.769899441,0.918802868,0,0,150.0470075,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412361.406362,,,,,,,,,,14.76540719,-12.08224542,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,46.08122368,4.447193454,-12.60665128,-4.576383117,0.708241659,0.770395208,0.918802868,0,0,149.9367322,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412361.506561,,,,,,,,,,14.75231052,-12.06934718,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,46.2099947,4.482497791,-12.65669778,-4.625314146,0.708241659,0.770890976,0.918802868,0,0,149.8264569,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412361.606764,,,,,,,,,,14.73921385,-12.05644895,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,46.33876571,4.43096387,-12.73812265,-4.613232102,0.708241659,0.770395208,0.918802868,0,0,150.408916,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412361.706958,,,,,,,,,,14.72611719,-12.04355072,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,46.46753673,4.379429949,-12.81954752,-4.601150058,0.708241659,0.769899441,0.918802868,0,0,150.9913751,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412361.807162,,,,,,,,,,14.71302052,-12.03065249,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,46.59630774,4.327896028,-12.90097238,-4.589068014,0.708241659,0.769403674,0.918802868,0,0,151.5738342,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412361.907344,,,,,,,,,,14.69992385,-12.01775426,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,46.72507876,4.276362107,-12.98239725,-4.57698597,0.708241659,0.768907907,0.918802868,0,0,152.1562932,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412362.007542,,,,,,,,,,14.68682718,-12.00485603,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,46.85384977,4.224828186,-13.06382212,-4.564903926,0.708241659,0.768412139,0.918802868,0,0,152.7387523,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412362.107963,,,,,,,,,,14.67373051,-11.99195779,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,46.98262079,4.173294265,-13.14524699,-4.552821882,0.708241659,0.767916372,0.918802868,0,0,153.3212114,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412362.207935,,,,,,,,,,14.66063384,-11.97905956,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,47.1113918,4.121760344,-13.22667186,-4.540739838,0.708241659,0.767420605,0.918802868,0,0,153.9036705,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412362.308135,,,,,,,,,,14.64753718,-11.96616133,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,47.24016282,4.070226423,-13.30809673,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412362.408996,,,,,,,,,,14.63444051,-11.9532631,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,47.36893383,4.015991304,-13.42173222,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412362.509029,,,,,,,,,,14.62134384,-11.94036487,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,47.49770485,3.961756186,-13.5353677,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412362.608725,,,,,,,,,,14.60824717,-11.92746664,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,47.62647586,3.907521067,-13.64900319,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412362.708923,,,,,,,,,,14.5951505,-11.9145684,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,47.75524688,3.853285949,-13.76263868,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412362.809113,,,,,,,,,,14.58205384,-11.90167017,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,47.88401789,3.799050831,-13.87627416,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412362.909973,,,,,,,,,,14.56895717,-11.88877194,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,48.01278891,3.744815712,-13.98990965,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412363.009555,,,,,,,,,,14.55977195,-11.88050525,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,48.11643974,3.690580594,-14.10354513,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412363.109703,,,,,,,,,,14.55058673,-11.87223855,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,48.22009056,3.636345476,-14.21718062,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412363.20991,,,,,,,,,,14.54140151,-11.86397185,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,48.32374139,3.579592633,-14.33609134,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412363.310098,,,,,,,,,,14.5322163,-11.85570516,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,48.42739222,3.522839791,-14.45500205,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412363.410292,,,,,,,,,,14.52303108,-11.84743846,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,48.53104305,3.466086949,-14.57391277,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412363.510491,,,,,,,,,,14.51384586,-11.83917177,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,48.63469388,3.409334106,-14.69282349,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412363.61069,,,,,,,,,,14.50466064,-11.83090507,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,48.73834471,3.352581264,-14.81173421,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412363.710883,,,,,,,,,,14.49547543,-11.82263838,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,48.84199554,3.295828421,-14.93064492,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412363.811078,,,,,,,,,,14.48629021,-11.81437168,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,48.94564637,3.239075579,-15.04955564,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
1700412363.911276,,,,,,,,,,14.47710499,-11.80610499,-3.535139441,2.381792019,4.659631658,1.875513315,0.0,0.0,49.0492972,3.182322737,-15.16846636,-4.528657794,0.708241659,0.766924837,0.918802868,0,0,154.4861295,12.17082328,1.38343884,-3.986071348,1.06126788,1.022448397,1.297472477,0,0,355.8151122
